Date,Match Time,Team 1,Team 2,Team 1 Odds,Team 2 Odds,Team 1 line,Team 2 line
2024-07-31,2:15 PM EDT,TEX,STL,-125,-105,5,5
2024-07-31,3:40 PM EDT,WAS,AZ,+100,-130,4.5,4.5
2024-07-31,4:10 PM EDT,SEA,BOS,-135,+105,2.5,2.5
2024-07-31,7:10 PM EDT,CHC,CIN,+120,-149,7.5,7.5
2024-07-31,8:10 PM EDT,PIT,HOU,+100,-130,8.5,8.5
2024-07-31,8:40 PM EDT,LAD,SD,-179,+145,5.5,5.5
2024-07-31,9:38 PM EDT,COL,LAA,-110,-120,3.5,3.5
2024-07-31,9:45 PM EDT,ATH,SF,-130,+100,1.5,1.5
2024-08-01,6:40 PM EDT,BAL,CLE,-115,-115,7.5,7.5
2024-08-01,6:40 PM EDT,KC,DET,+100,-130,4.5,4.5
2024-08-01,7:20 PM EDT,MIA,ATL,+105,-135,6.5,6.5
2024-08-01,8:05 PM EDT,STL,CHC,-105,-125,4,4
2024-08-01,9:38 PM EDT,COL,LAA,-125,-105,3.5,3.5
2024-08-02,2:20 PM EDT,STL,CHC,-149,+120,6.5,6.5
2024-08-02,6:40 PM EDT,KC,DET,+125,-161,3.5,3.5
2024-08-02,6:40 PM EDT,AZ,PIT,-120,-110,5.5,5.5
2024-08-02,6:45 PM EDT,MIL,WAS,+100,-130,5,5
2024-08-02,7:05 PM EDT,TOR,NYY,+100,-130,5,5
2024-08-02,7:10 PM EDT,SF,CIN,-125,-105,4.5,4.5
2024-08-02,7:10 PM EDT,BAL,CLE,+100,-130,5.5,5.5
2024-08-02,7:20 PM EDT,MIA,ATL,-105,-125,5,5
2024-08-02,8:05 PM EDT,BOS,TEX,-115,-115,5,5
2024-08-02,8:10 PM EDT,CHW,MIN,-105,-125,4.5,4.5
2024-08-02,8:10 PM EDT,TB,HOU,-105,-125,4,4
2024-08-02,9:38 PM EDT,NYM,LAA,-105,-125,5,5
2024-08-02,9:40 PM EDT,COL,SD,-105,-125,4.5,4.5
2024-08-02,9:40 PM EDT,PHI,SEA,+100,-130,4.5,4.5
2024-08-02,9:40 PM EDT,LAD,ATH,-115,-115,4.5,4.5
2024-08-03,1:05 PM EDT,TOR,NYY,-145,+115,6.5,6.5
2024-08-03,2:20 PM EDT,STL,CHC,+110,-141,8.5,8.5
2024-08-03,4:05 PM EDT,MIL,WAS,+120,-149,7.5,7.5
2024-08-03,6:10 PM EDT,KC,DET,+110,-141,2.5,2.5
2024-08-03,6:40 PM EDT,AZ,PIT,+115,-145,3.5,3.5
2024-08-03,7:05 PM EDT,BOS,TEX,-120,-110,4.5,4.5
2024-08-03,7:10 PM EDT,CHW,MIN,-105,-125,4,4
2024-08-03,7:15 PM EDT,SF,CIN,-115,-115,4.5,4.5
2024-08-03,7:15 PM EDT,TB,HOU,-130,+100,4,4
2024-08-03,7:15 PM EDT,BAL,CLE,-130,+100,4.5,4.5
2024-08-03,7:20 PM EDT,MIA,ATL,-125,-105,5,5
2024-08-03,8:40 PM EDT,COL,SD,-105,-125,5,5
2024-08-03,9:07 PM EDT,LAD,ATH,-125,-105,4,4
2024-08-03,9:38 PM EDT,NYM,LAA,-105,-125,5,5
2024-08-03,9:40 PM EDT,PHI,SEA,-105,-125,4.5,4.5
2024-08-04,12:05 PM EDT,SF,CIN,+110,-141,5.5,5.5
2024-08-04,1:35 PM EDT,MIA,ATL,-130,+100,4,4
2024-08-04,1:35 PM EDT,TOR,NYY,-115,-115,5,5
2024-08-04,1:35 PM EDT,MIL,WAS,+100,-130,5,5
2024-08-04,1:35 PM EDT,AZ,PIT,+100,-130,4,4
2024-08-04,1:40 PM EDT,BAL,CLE,-115,-115,4,4
2024-08-04,1:40 PM EDT,KC,DET,-105,-125,4.5,4.5
2024-08-04,2:10 PM EDT,TB,HOU,-130,+100,4.5,4.5
2024-08-04,2:10 PM EDT,CHW,MIN,+100,-130,5,5
2024-08-04,2:35 PM EDT,BOS,TEX,-125,-105,4,4
2024-08-04,4:07 PM EDT,LAD,OAK,-130,+100,4.5,4.5
2024-08-04,4:07 PM EDT,NYM,LAA,-130,+100,5,5
2024-08-04,4:10 PM EDT,COL,SD,-130,+100,4,4
2024-08-04,4:10 PM EDT,PHI,SEA,-125,-105,3.5,3.5
2024-08-04,7:10 PM EDT,STL,CHC,+145,-179,3.5,3.5
2024-08-05,5:15 PM EDT,NYM,STL,+120,-149,2.5,2.5
2024-08-05,6:40 PM EDT,CIN,MIA,-105,-125,4.5,4.5
2024-08-05,6:40 PM EDT,AZ,CLE,-125,-105,4.5,4.5
2024-08-05,6:45 PM EDT,SF,WAS,-125,-105,4.5,4.5
2024-08-05,8:05 PM EDT,MIN,CHC,+100,-130,4.5,4.5
2024-08-05,8:05 PM EDT,HOU,TEX,-115,-115,4.5,4.5
2024-08-05,8:10 PM EDT,BOS,KC,-105,-125,5.5,5.5
2024-08-05,9:40 PM EDT,CHW,ATH,-125,-105,4.5,4.5
2024-08-05,10:10 PM EDT,PHI,LAD,-141,+110,6.5,6.5
2024-08-06,6:40 PM EDT,CIN,MIA,-125,-105,4,4
2024-08-06,6:40 PM EDT,SD,PIT,-115,-115,4,4
2024-08-06,6:45 PM EDT,SF,WAS,-130,+100,4.5,4.5
2024-08-06,7:07 PM EDT,BAL,TOR,-115,-115,4.5,4.5
2024-08-06,7:20 PM EDT,MIL,ATL,+100,-130,5,5
2024-08-06,7:45 PM EDT,TB,STL,+100,-130,4,4
2024-08-06,8:05 PM EDT,MIN,CHC,-115,-115,3,3
2024-08-06,8:05 PM EDT,HOU,TEX,-130,+100,4,4
2024-08-06,8:10 PM EDT,BOS,KC,-105,-125,4.5,4.5
2024-08-06,8:40 PM EDT,NYM,COL,-130,+100,5.5,5.5
2024-08-06,9:40 PM EDT,CHW,ATH,-115,-115,4.5,4.5
2024-08-06,9:40 PM EDT,DET,SEA,-115,-115,4,4
2024-08-06,10:10 PM EDT,PHI,LAD,-105,-125,4.5,4.5
2024-08-07,1:10 PM EDT,AZ,CLE,-130,+100,4,4
2024-08-07,2:20 PM EDT,MIN,CHC,-120,-110,4.5,4.5
2024-08-07,2:35 PM EDT,HOU,TEX,-115,-115,5,5
2024-08-07,3:37 PM EDT,CHW,ATH,-130,+100,4.5,4.5
2024-08-07,4:05 PM EDT,LAA,NYY,-105,-125,5,5
2024-08-07,4:30 PM EDT,AZ,CLE,-130,+100,4,4
2024-08-07,6:40 PM EDT,CIN,MIA,+110,-141,8.5,8.5
2024-08-07,6:40 PM EDT,SD,PIT,-125,-105,5.5,5.5
2024-08-07,6:45 PM EDT,SF,WAS,+100,-130,2.5,2.5
2024-08-07,7:07 PM EDT,BAL,TOR,+110,-141,7.5,7.5
2024-08-07,7:20 PM EDT,MIL,ATL,-125,-105,4,4
2024-08-07,7:35 PM EDT,LAA,NYY,-105,-115,9,9
2024-08-07,7:45 PM EDT,TB,STL,-125,-105,4,4
2024-08-07,8:10 PM EDT,BOS,KC,+100,-130,4.5,4.5
2024-08-07,8:40 PM EDT,NYM,COL,-130,+100,5.5,5.5
2024-08-07,9:40 PM EDT,DET,SEA,+105,-135,3,3
2024-08-07,10:10 PM EDT,PHI,LAD,+125,-161,7.5,7.5
2024-08-08,12:05 PM EDT,SF,WAS,-120,+100,8.5,8.5
2024-08-08,12:20 PM EDT,MIL,ATL,-110,-110,9,9
2024-08-08,12:35 PM EDT,SD,PIT,-105,-115,9,9
2024-08-08,3:10 PM EDT,NYM,COL,-105,-115,10.5,10.5
2024-08-08,6:10 PM EDT,CIN,MIA,+105,-125,8,8
2024-08-08,7:05 PM EDT,LAA,NYY,-125,+105,8,8
2024-08-08,7:07 PM EDT,BAL,TOR,-120,+100,9,9
2024-08-08,7:15 PM EDT,TB,STL,-105,-115,8.5,8.5
2024-08-08,9:40 PM EDT,DET,SEA,-125,+105,7,7
2024-08-08,9:40 PM EDT,PHI,AZ,-115,-105,10.5,10.5
2024-08-09,2:10 PM EDT,CLE,MIN,-110,-110,8.5,8.5
2024-08-09,6:45 PM EDT,LAA,WAS,+100,-120,9,9
2024-08-09,6:50 PM EDT,BAL,TB,-110,-110,8,8
2024-08-09,7:07 PM EDT,ATH,TOR,-110,-110,9,9
2024-08-09,7:10 PM EDT,SD,MIA,+100,-120,8.5,8.5
2024-08-09,7:10 PM EDT,HOU,BOS,-115,-105,9.5,9.5
2024-08-09,8:10 PM EDT,STL,KC,+105,-125,9,9
2024-08-09,8:10 PM EDT,CHC,CHW,-120,+100,8,8
2024-08-09,8:10 PM EDT,CLE,MIN,-105,-115,8.5,8.5
2024-08-09,8:10 PM EDT,CIN,MIL,-125,+105,8.5,8.5
2024-08-09,8:40 PM EDT,ATL,COL,+105,-125,10.5,10.5
2024-08-09,9:40 PM EDT,PHI,AZ,-105,-115,8.5,8.5
2024-08-09,10:10 PM EDT,NYM,SEA,-125,+105,8,8
2024-08-09,10:10 PM EDT,PIT,LAD,+105,-125,8,8
2024-08-09,10:15 PM EDT,DET,SF,-110,-110,7.5,7.5
2024-08-10,1:05 PM EDT,TEX,NYY,-105,-115,9.5,9.5
2024-08-10,3:07 PM EDT,ATH,TOR,-105,-115,9,9
2024-08-10,4:05 PM EDT,DET,SF,+100,-120,7.5,7.5
2024-08-10,4:10 PM EDT,SD,MIA,-120,+100,8.5,8.5
2024-08-10,4:10 PM EDT,HOU,BOS,-105,-115,10.5,10.5
2024-08-10,4:40 PM EDT,TEX,NYY,+100,-120,9.5,9.5
2024-08-10,6:45 PM EDT,LAA,WAS,-125,+105,9,9
2024-08-10,7:10 PM EDT,STL,KC,+100,-120,9,9
2024-08-10,7:10 PM EDT,CIN,MIL,-120,+100,8,8
2024-08-10,7:10 PM EDT,CLE,MIN,-115,-105,8.5,8.5
2024-08-10,7:15 PM EDT,CHC,CHW,-110,-110,9,9
2024-08-10,7:15 PM EDT,BAL,TB,-115,-105,7.5,7.5
2024-08-10,8:10 PM EDT,ATL,COL,-115,-105,10.5,10.5
2024-08-10,8:10 PM EDT,PHI,AZ,-105,-115,8.5,8.5
2024-08-10,9:10 PM EDT,PIT,LAD,-110,-110,8,8
2024-08-10,9:40 PM EDT,NYM,SEA,-105,-115,7.5,7.5
2024-08-11,11:35 AM EDT,LAA,WAS,+100,-120,9,9
2024-08-11,1:35 PM EDT,HOU,BOS,-105,-115,10.5,10.5
2024-08-11,1:35 PM EDT,TEX,NYY,+100,-120,10,10
2024-08-11,1:37 PM EDT,ATH,TOR,-115,-105,8,8
2024-08-11,1:40 PM EDT,BAL,TB,-105,-115,8,8
2024-08-11,1:40 PM EDT,SD,MIA,-105,-115,7.5,7.5
2024-08-11,2:10 PM EDT,CIN,MIL,-105,-115,8.5,8.5
2024-08-11,2:10 PM EDT,CLE,MIN,-115,-105,8,8
2024-08-11,3:10 PM EDT,ATL,COL,-120,+100,10,10
2024-08-11,4:05 PM EDT,DET,SF,-105,-115,8,8
2024-08-11,4:10 PM EDT,PHI,AZ,-115,-105,8.5,8.5
2024-08-11,4:10 PM EDT,PIT,LAD,-105,-115,8.5,8.5
2024-08-11,7:10 PM EDT,NYM,SEA,-115,-105,7.5,7.5
2024-08-12,6:40 PM EDT,STL,CIN,-105,-115,8.5,8.5
2024-08-12,6:40 PM EDT,CHC,CLE,-105,-115,8,8
2024-08-12,6:50 PM EDT,HOU,TB,+100,-120,7.5,7.5
2024-08-12,7:10 PM EDT,TEX,BOS,-105,-115,9,9
2024-08-12,7:40 PM EDT,KC,MIN,-125,+105,8,8
2024-08-12,8:10 PM EDT,LAD,MIL,-115,-105,8,8
2024-08-12,8:10 PM EDT,NYY,CHW,-115,-105,9,9
2024-08-12,9:38 PM EDT,TOR,LAA,-115,-105,9,9
2024-08-12,9:40 PM EDT,COL,AZ,-120,+100,8.5,8.5
2024-08-12,9:40 PM EDT,PIT,SD,-120,+100,8,8
2024-08-12,9:45 PM EDT,ATL,SF,-105,-115,6.5,6.5
2024-08-13,6:35 PM EDT,WAS,BAL,-110,-110,9,9
2024-08-13,6:40 PM EDT,STL,CIN,-110,-110,9,9
2024-08-13,6:40 PM EDT,SEA,DET,-105,-115,7,7
2024-08-13,6:40 PM EDT,MIA,PHI,-115,-105,9,9
2024-08-13,6:40 PM EDT,CHC,CLE,+110,-130,9,9
2024-08-13,6:50 PM EDT,HOU,TB,-120,+100,7.5,7.5
2024-08-13,7:10 PM EDT,TEX,BOS,+100,-120,10,10
2024-08-13,7:10 PM EDT,ATH,NYM,-110,-110,8.5,8.5
2024-08-13,7:40 PM EDT,KC,MIN,-115,-105,8.5,8.5
2024-08-13,8:10 PM EDT,NYY,CHW,-120,+100,9,9
2024-08-13,8:10 PM EDT,LAD,MIL,+100,-120,9,9
2024-08-13,9:38 PM EDT,TOR,LAA,-105,-115,9,9
2024-08-13,9:40 PM EDT,PIT,SD,-105,-115,8,8
2024-08-13,9:40 PM EDT,COL,AZ,-120,+100,8.5,8.5
2024-08-13,9:45 PM EDT,ATL,SF,-115,-105,8,8
2024-08-14,1:10 PM EDT,KC,MIN,-105,-115,8.5,8.5
2024-08-14,3:40 PM EDT,COL,AZ,-120,+100,9,9
2024-08-14,4:10 PM EDT,PIT,SD,-110,-110,8.5,8.5
2024-08-14,6:10 PM EDT,TEX,BOS,-110,-110,9.5,9.5
2024-08-14,6:35 PM EDT,WAS,BAL,-125,+105,8.5,8.5
2024-08-14,6:40 PM EDT,MIA,PHI,-115,-105,8.5,8.5
2024-08-14,6:40 PM EDT,STL,CIN,-115,-105,9,9
2024-08-14,6:40 PM EDT,SEA,DET,-115,-105,8,8
2024-08-14,6:40 PM EDT,CHC,CLE,-115,-105,8,8
2024-08-14,6:50 PM EDT,HOU,TB,-115,-105,7.5,7.5
2024-08-14,7:10 PM EDT,ATH,NYM,-125,+105,8,8
2024-08-14,8:10 PM EDT,LAD,MIL,-115,-105,8.5,8.5
2024-08-14,8:10 PM EDT,NYY,CHW,-115,-105,9,9
2024-08-14,9:38 PM EDT,TOR,LAA,-120,+100,8.5,8.5
2024-08-14,9:45 PM EDT,ATL,SF,-110,-110,7.5,7.5
2024-08-15,1:10 PM EDT,ATH,NYM,-105,-115,8.5,8.5
2024-08-15,1:10 PM EDT,SEA,DET,-105,-115,8.5,8.5
2024-08-15,2:10 PM EDT,LAD,MIL,-115,-105,7.5,7.5
2024-08-15,3:45 PM EDT,ATL,SF,-115,-105,7,7
2024-08-15,6:35 PM EDT,BOS,BAL,-110,-110,8.5,8.5
2024-08-15,6:40 PM EDT,WAS,PHI,-110,-110,8,8
2024-08-15,8:05 PM EDT,MIN,TEX,+100,-120,8,8
2024-08-16,2:20 PM EDT,TOR,CHC,-115,-105,9.5,9.5
2024-08-16,6:40 PM EDT,WAS,PHI,-105,-115,9.5,9.5
2024-08-16,6:40 PM EDT,KC,CIN,-130,+110,9.5,9.5
2024-08-16,6:40 PM EDT,NYY,DET,+100,-120,8.5,8.5
2024-08-16,6:40 PM EDT,SEA,PIT,-120,+100,6.5,6.5
2024-08-16,6:50 PM EDT,AZ,TB,+105,-125,8,8
2024-08-16,7:05 PM EDT,BOS,BAL,-120,+100,8.5,8.5
2024-08-16,7:10 PM EDT,MIA,NYM,-115,-105,8,8
2024-08-16,8:05 PM EDT,MIN,TEX,-105,-115,8.5,8.5
2024-08-16,8:10 PM EDT,CLE,MIL,+100,-120,8,8
2024-08-16,8:10 PM EDT,CHW,HOU,+100,-120,8,8
2024-08-16,8:15 PM EDT,LAD,STL,-105,-115,9.5,9.5
2024-08-16,8:40 PM EDT,SD,COL,-110,-110,11.5,11.5
2024-08-16,9:38 PM EDT,ATL,LAA,-110,-110,8,8
2024-08-17,1:05 PM EDT,SEA,PIT,-125,+105,8,8
2024-08-17,1:10 PM EDT,NYY,DET,-120,+100,9,9
2024-08-17,2:20 PM EDT,TOR,CHC,-115,-105,8,8
2024-08-17,4:10 PM EDT,AZ,TB,-120,+100,7,7
2024-08-17,4:10 PM EDT,MIA,NYM,+100,-120,8.5,8.5
2024-08-17,6:05 PM EDT,WAS,PHI,-115,-105,9,9
2024-08-17,6:40 PM EDT,KC,CIN,-105,-115,9.5,9.5
2024-08-17,7:05 PM EDT,MIN,TEX,-110,-110,8,8
2024-08-17,7:07 PM EDT,SF,OAK,-115,-105,7.5,7.5
2024-08-17,7:10 PM EDT,CHW,HOU,+100,-120,8.5,8.5
2024-08-17,7:15 PM EDT,LAD,STL,-115,-105,9,9
2024-08-17,7:15 PM EDT,CLE,MIL,-105,-115,7.5,7.5
2024-08-17,8:10 PM EDT,SD,COL,-115,-105,10.5,10.5
2024-08-17,8:20 PM EDT,BOS,BAL,-110,-110,9.5,9.5
2024-08-17,9:38 PM EDT,ATL,LAA,-115,-105,8,8
2024-08-18,12:05 PM EDT,MIA,NYM,+100,-120,8.5,8.5
2024-08-18,1:35 PM EDT,WAS,PHI,-105,-115,9.5,9.5
2024-08-18,1:35 PM EDT,SEA,PIT,-120,+100,8,8
2024-08-18,1:35 PM EDT,BOS,BAL,-125,+105,9.5,9.5
2024-08-18,1:40 PM EDT,AZ,TB,-105,-115,7.5,7.5
2024-08-18,1:40 PM EDT,KC,CIN,-115,-105,9,9
2024-08-18,2:10 PM EDT,CLE,MIL,-115,-105,8.5,8.5
2024-08-18,2:10 PM EDT,CHW,HOU,-110,-110,8,8
2024-08-18,2:15 PM EDT,LAD,STL,-110,-110,7.5,7.5
2024-08-18,2:20 PM EDT,TOR,CHC,+100,-120,7.5,7.5
2024-08-18,2:35 PM EDT,MIN,TEX,-110,-110,7.5,7.5
2024-08-18,3:10 PM EDT,SD,COL,-120,+100,11,11
2024-08-18,4:07 PM EDT,ATL,LAA,+100,-120,9.5,9.5
2024-08-18,4:07 PM EDT,SF,ATH,-115,-105,7,7
2024-08-18,7:10 PM EDT,NYY,DET,-115,-105,8,8
2024-08-19,6:40 PM EDT,AZ,MIA,-105,-115,8.5,8.5
2024-08-19,7:07 PM EDT,CIN,TOR,-115,-105,8,8
2024-08-19,7:10 PM EDT,BAL,NYM,-110,-110,9,9
2024-08-19,8:05 PM EDT,PIT,TEX,-120,+100,8.5,8.5
2024-08-19,8:10 PM EDT,BOS,HOU,-115,-105,8,8
2024-08-19,8:10 PM EDT,LAA,KC,-115,-105,8.5,8.5
2024-08-19,9:40 PM EDT,TB,ATH,+100,-120,7.5,7.5
2024-08-19,9:40 PM EDT,MIN,SD,-115,-105,7,7
2024-08-19,9:45 PM EDT,CHW,SF,-105,-115,8,8
2024-08-19,10:10 PM EDT,SEA,LAD,-115,-105,8,8
2024-08-20,6:40 PM EDT,AZ,MIA,+100,-120,7.5,7.5
2024-08-20,6:45 PM EDT,COL,WAS,-110,-110,8,8
2024-08-20,7:05 PM EDT,CLE,NYY,-105,-115,8,8
2024-08-20,7:07 PM EDT,CIN,TOR,+100,-120,8.5,8.5
2024-08-20,7:10 PM EDT,BAL,NYM,-115,-105,8.5,8.5
2024-08-20,7:20 PM EDT,PHI,ATL,-115,-105,8,8
2024-08-20,7:45 PM EDT,MIL,STL,-115,-105,7.5,7.5
2024-08-20,8:05 PM EDT,DET,CHC,-120,+100,7.5,7.5
2024-08-20,8:05 PM EDT,PIT,TEX,-120,+100,8,8
2024-08-20,8:10 PM EDT,LAA,KC,-105,-115,8,8
2024-08-20,8:10 PM EDT,BOS,HOU,-125,+105,8.5,8.5
2024-08-20,9:40 PM EDT,TB,ATH,-120,+100,7.5,7.5
2024-08-20,9:40 PM EDT,MIN,SD,-105,-115,8,8
2024-08-20,9:45 PM EDT,CHW,SF,-115,-105,7.5,7.5
2024-08-20,10:10 PM EDT,SEA,LAD,+100,-120,9,9
2024-08-21,1:10 PM EDT,BAL,NYM,-125,+105,8.5,8.5
2024-08-21,2:10 PM EDT,BOS,HOU,-120,+100,8.5,8.5
2024-08-21,2:35 PM EDT,PIT,TEX,-105,-115,8.5,8.5
2024-08-21,3:45 PM EDT,CHW,SF,-120,+100,6.5,6.5
2024-08-21,6:40 PM EDT,MIN,SD,+100,-120,8.5,8.5
2024-08-21,6:40 PM EDT,AZ,MIA,-105,-115,9,9
2024-08-21,6:45 PM EDT,COL,WAS,-105,-115,8,8
2024-08-21,7:05 PM EDT,CLE,NYY,-115,-105,8.5,8.5
2024-08-21,7:07 PM EDT,CIN,TOR,+100,-120,8,8
2024-08-21,7:20 PM EDT,PHI,ATL,-125,+105,7.5,7.5
2024-08-21,7:45 PM EDT,MIL,STL,+110,-130,7.5,7.5
2024-08-21,8:05 PM EDT,DET,CHC,-120,+100,7.5,7.5
2024-08-21,8:10 PM EDT,LAA,KC,-115,-105,9,9
2024-08-21,9:40 PM EDT,TB,ATH,+100,-120,7.5,7.5
2024-08-21,10:10 PM EDT,SEA,LAD,-110,-110,8,8
2024-08-22,1:05 PM EDT,COL,WAS,-125,+105,8.5,8.5
2024-08-22,1:05 PM EDT,CLE,NYY,-125,+105,8,8
2024-08-22,2:15 PM EDT,MIL,STL,-115,-105,8,8
2024-08-22,2:20 PM EDT,DET,CHC,-110,-110,7.5,7.5
2024-08-22,3:37 PM EDT,TB,OAK,+105,-125,7.5,7.5
2024-08-22,6:40 PM EDT,CIN,PIT,-115,-105,7,7
2024-08-22,7:07 PM EDT,LAA,TOR,+100,-120,9,9
2024-08-22,7:08 PM EDT,PHI,ATL,-115,-105,7.5,7.5
2024-08-22,7:08 PM EDT,HOU,BAL,-110,-110,7.5,7.5
2024-08-22,9:40 PM EDT,NYM,SD,-110,-110,7.5,7.5
2024-08-23,6:40 PM EDT,CIN,PIT,-110,-110,8,8
2024-08-23,7:05 PM EDT,COL,NYY,-105,-115,8,8
2024-08-23,7:05 PM EDT,HOU,BAL,-115,-105,8.5,8.5
2024-08-23,7:07 PM EDT,LAA,TOR,-115,-105,8.5,8.5
2024-08-23,7:10 PM EDT,CHC,MIA,+100,-120,8.5,8.5
2024-08-23,7:10 PM EDT,AZ,BOS,-105,-115,9.5,9.5
2024-08-23,7:10 PM EDT,TEX,CLE,-110,-110,7,7
2024-08-23,7:20 PM EDT,WAS,ATL,+100,-120,7.5,7.5
2024-08-23,8:10 PM EDT,DET,CHW,-120,+100,8.5,8.5
2024-08-23,8:10 PM EDT,STL,MIN,-110,-110,8.5,8.5
2024-08-23,8:10 PM EDT,PHI,KC,-120,+100,9,9
2024-08-23,9:40 PM EDT,MIL,ATH,-110,-110,7.5,7.5
2024-08-23,9:40 PM EDT,NYM,SD,+100,-120,8,8
2024-08-23,10:10 PM EDT,TB,LAD,-115,-105,8.5,8.5
2024-08-23,10:10 PM EDT,SF,SEA,-120,+100,7,7
2024-08-24,2:05 PM EDT,COL,NYY,-110,-110,9.5,9.5
2024-08-24,3:07 PM EDT,LAA,TOR,-115,-105,8,8
2024-08-24,4:05 PM EDT,HOU,BAL,-120,+100,8,8
2024-08-24,4:07 PM EDT,MIL,ATH,-105,-115,8,8
2024-08-24,4:10 PM EDT,CHC,MIA,-105,-115,8,8
2024-08-24,4:10 PM EDT,SF,SEA,+105,-125,6.5,6.5
2024-08-24,4:10 PM EDT,AZ,BOS,+100,-120,9.5,9.5
2024-08-24,6:40 PM EDT,CIN,PIT,-115,-105,9,9
2024-08-24,7:10 PM EDT,STL,MIN,-110,-110,7.5,7.5
2024-08-24,7:10 PM EDT,PHI,KC,-120,+100,9.5,9.5
2024-08-24,7:10 PM EDT,DET,CHW,-110,-110,8,8
2024-08-24,7:10 PM EDT,TEX,CLE,-110,-110,8.5,8.5
2024-08-24,7:20 PM EDT,WAS,ATL,-105,-115,8,8
2024-08-24,8:40 PM EDT,NYM,SD,+100,-120,7.5,7.5
2024-08-24,9:10 PM EDT,TB,LAD,-110,-110,7.5,7.5
2024-08-25,12:05 PM EDT,WAS,ATL,-120,+100,8,8
2024-08-25,1:35 PM EDT,CIN,PIT,-125,+105,8.5,8.5
2024-08-25,1:35 PM EDT,AZ,BOS,-120,+100,9,9
2024-08-25,1:35 PM EDT,COL,NYY,-125,+105,9,9
2024-08-25,1:37 PM EDT,LAA,TOR,-110,-110,8,8
2024-08-25,1:40 PM EDT,TEX,CLE,-105,-115,8,8
2024-08-25,1:40 PM EDT,CHC,MIA,-110,-110,9,9
2024-08-25,2:10 PM EDT,STL,MIN,-120,+100,8.5,8.5
2024-08-25,2:10 PM EDT,DET,CHW,-110,-110,9,9
2024-08-25,2:10 PM EDT,PHI,KC,-105,-115,10.5,10.5
2024-08-25,4:07 PM EDT,MIL,ATH,-120,+100,8,8
2024-08-25,4:10 PM EDT,TB,LAD,+100,-120,9,9
2024-08-25,4:10 PM EDT,SF,SEA,-110,-110,7,7
2024-08-25,4:10 PM EDT,NYM,SD,-120,+100,8.5,8.5
2024-08-25,7:10 PM EDT,HOU,BAL,-120,+100,8,8
2024-08-27,6:40 PM EDT,LAA,DET,-105,-115,9.5,9.5
2024-08-27,6:40 PM EDT,HOU,PHI,-105,-115,9,9
2024-08-27,6:40 PM EDT,ATH,CIN,-115,-105,10,10
2024-08-27,6:40 PM EDT,KC,CLE,-115,-105,9,9
2024-08-27,6:40 PM EDT,CHC,PIT,-120,+100,7.5,7.5
2024-08-27,6:45 PM EDT,NYY,WAS,-115,-105,9,9
2024-08-27,7:10 PM EDT,TOR,BOS,-105,-115,9.5,9.5
2024-08-27,7:40 PM EDT,ATL,MIN,-120,+100,8,8
2024-08-27,7:45 PM EDT,SD,STL,-120,+100,8,8
2024-08-27,8:10 PM EDT,SF,MIL,-125,+105,7.5,7.5
2024-08-27,8:40 PM EDT,MIA,COL,-115,-105,11,11
2024-08-27,9:40 PM EDT,TB,SEA,-115,-105,6.5,6.5
2024-08-27,9:40 PM EDT,NYM,AZ,-120,+100,8,8
2024-08-27,10:10 PM EDT,BAL,LAD,-110,-110,8.5,8.5
2024-08-28,12:35 PM EDT,CHC,PIT,-105,-115,8,8
2024-08-28,1:10 PM EDT,KC,CLE,-110,-110,8,8
2024-08-28,4:05 PM EDT,HOU,PHI,-110,-110,10,10
2024-08-28,4:10 PM EDT,TB,SEA,-125,+105,6.5,6.5
2024-08-28,5:10 PM EDT,TEX,CHW,-110,-110,8.5,8.5
2024-08-28,6:40 PM EDT,ATH,CIN,-110,-110,10,10
2024-08-28,6:45 PM EDT,NYY,WAS,-115,-105,9,9
2024-08-28,7:10 PM EDT,TOR,BOS,-120,+100,9,9
2024-08-28,7:40 PM EDT,ATL,MIN,+105,-125,7.5,7.5
2024-08-28,7:45 PM EDT,SD,STL,-115,-105,8,8
2024-08-28,8:10 PM EDT,SF,MIL,-105,-115,8,8
2024-08-28,8:20 PM EDT,TEX,CHW,-110,-110,9,9
2024-08-28,8:30 PM EDT,LAA,DET,-115,-105,9,9
2024-08-28,8:40 PM EDT,MIA,COL,+100,-120,11,11
2024-08-28,9:40 PM EDT,NYM,AZ,-105,-115,9,9
2024-08-28,10:10 PM EDT,BAL,LAD,+100,-120,8.5,8.5
2024-08-29,1:10 PM EDT,LAA,DET,-110,-110,9,9
2024-08-29,2:10 PM EDT,SF,MIL,-120,+100,8,8
2024-08-29,2:10 PM EDT,TEX,CHW,-120,+100,8.5,8.5
2024-08-29,2:15 PM EDT,SD,STL,-110,-110,7.5,7.5
2024-08-29,3:10 PM EDT,MIA,COL,+100,-120,11.5,11.5
2024-08-29,3:40 PM EDT,NYM,AZ,+100,-120,8.5,8.5
2024-08-29,5:10 PM EDT,ATH,CIN,-110,-110,10.5,10.5
2024-08-29,6:40 PM EDT,ATL,PHI,-105,-115,8.5,8.5
2024-08-29,7:10 PM EDT,TOR,BOS,-105,-115,8.5,8.5
2024-08-29,8:10 PM EDT,KC,HOU,-115,-105,8,8
2024-08-29,10:10 PM EDT,BAL,LAD,-130,+110,8.5,8.5
2024-08-30,12:40 PM EDT,MIL,CIN,-120,+100,9,9
